campaign_id,campaign_type,target_audience,duration,platform,impressions,clicks,leads,conversions,revenue,ad_spend,roi,language,engagement_score,customer_segment,date,ctr,cpc,cpa,roas
NY-CMP-43575,Paid Ads,College Students,5,"Email, Facebook",43569,1340,388,280,117880,962.54,-0.56,English,4.61,Premium Shoppers,25-04-2025,0.030755812619064012,0.7183134328358208,3.437642857142857,122.46763770856276
NY-CMP-43576,Social Media,Youth,24,"Email, Instagram",36802,5394,2403,1736,1361024,140.1,4.6,Bengali,25.9,Tier 2 City Customers,08-03-2025,0.14656812129775557,0.02597330367074527,0.08070276497695852,9714.660956459673
NY-CMP-43577,SEO,Premium Shoppers,23,Facebook,85281,11564,4529,1359,713475,144.51,2.63,English,20.46,Working Women,02-08-2024,0.13559878519248134,0.012496540989277065,0.10633554083885209,4937.201577745485
NY-CMP-43578,Social Media,College Students,25,Facebook,77368,3610,1242,535,244495,209.39,1.18,Hindi,6.96,Youth,24-11-2024,0.046660117878192534,0.05800277008310249,0.39138317757009344,1167.6536606332681
NY-CMP-43579,Influencer,Working Women,21,"Google, Email, YouTube",26069,805,170,73,55115,1729.52,-0.56,Tamil,4.02,Working Women,08-12-2024,0.03087958878361272,2.148472049689441,23.692054794520548,31.867223275822194
NY-CMP-43580,Paid Ads,Premium Shoppers,7,"Facebook, Instagram",57163,1263,453,347,201260,501.11,0.16,Hindi,3.61,Premium Shoppers,29-05-2025,0.02209471161415601,0.39676167854315125,1.444121037463977,401.62838498533256
NY-CMP-43581,Paid Ads,Premium Shoppers,25,"YouTube, Instagram",43241,3028,1148,449,335403,595.97,0.25,English,10.7,Youth,27-03-2025,0.07002613260562891,0.1968196829590489,1.3273273942093542,562.7850395154118
NY-CMP-43582,SEO,Working Women,16,"WhatsApp, Email, Google",68473,6279,1907,801,278748,276.8,0.26,Tamil,13.12,College Students,03-09-2024,0.09170037825128152,0.044083452779104956,0.3455680399500624,1007.0375722543353
NY-CMP-43583,SEO,Premium Shoppers,17,WhatsApp,56694,6390,3676,2677,1298345,49.45,8.81,Hindi,22.48,College Students,01-08-2024,0.11271033971848873,0.007738654147104852,0.018472170339932762,26255.71284125379
NY-CMP-43584,Influencer,Working Women,29,"Email, WhatsApp",77211,5964,1891,1122,756228,79.66,7.46,Tamil,11.63,Tier 2 City Customers,30-05-2025,0.0772428799005323,0.013356807511737089,0.0709982174688057,9493.196083354256
NY-CMP-43585,Email,Premium Shoppers,25,Email,81513,4539,1552,1051,547571,74.01,6.04,Bengali,8.76,Youth,03-05-2025,0.055684369364395865,0.016305353602115005,0.070418648905804,7398.608296176192
NY-CMP-43586,Social Media,Premium Shoppers,12,"Email, YouTube",68836,2034,1096,695,178615,429.55,-0.4,Tamil,5.56,Premium Shoppers,24-05-2025,0.0295484920681039,0.21118485742379547,0.6180575539568346,415.8188802234897
NY-CMP-43587,SEO,Premium Shoppers,14,"Email, YouTube",71020,3243,1116,667,297482,366.04,0.22,Hindi,7.08,Premium Shoppers,19-07-2024,0.04566319346662912,0.11287079864323159,0.5487856071964018,812.7035296688886
NY-CMP-43588,Email,Tier 2 City Customers,17,Google,65523,3322,800,594,178200,249.66,0.2,English,7.2,College Students,13-11-2024,0.05069975428475497,0.07515352197471403,0.4203030303030303,713.7707281903389
NY-CMP-43589,Influencer,Youth,27,"Facebook, Email",47485,2883,1298,594,376596,240.06,1.64,English,10.06,College Students,13-11-2024,0.06071390965568074,0.08326742976066598,0.40414141414141413,1568.757810547363
NY-CMP-43590,Social Media,Working Women,19,"YouTube, Instagram",35876,1462,568,430,280790,414.9,0.57,English,6.86,Working Women,03-12-2024,0.040751477310736986,0.2837893296853625,0.9648837209302326,676.7654856591951
NY-CMP-43591,Social Media,Youth,20,"YouTube, Facebook, Google",28536,1774,621,304,80864,481.64,-0.45,Hindi,9.46,Working Women,05-11-2024,0.062167087188113264,0.271499436302142,1.5843421052631579,167.8930321401877
NY-CMP-43592,Social Media,College Students,6,Facebook,75413,4254,1898,947,732978,147.37,4.25,Tamil,9.41,Working Women,23-04-2025,0.056409372389375836,0.034642689233662434,0.15561774023231256,4973.725995792902
NY-CMP-43593,Paid Ads,Working Women,28,"Facebook, Google, WhatsApp",42648,3254,1714,1313,953238,97.12,6.48,English,14.73,Tier 2 City Customers,15-09-2024,0.07629900581504408,0.029846342962507683,0.07396801218583397,9815.053542009884
NY-CMP-43594,Social Media,Youth,11,"Email, Instagram",82434,6558,1859,736,445280,135.39,3.47,Tamil,11.1,Working Women,11-01-2025,0.07955455273309557,0.020645013723696246,0.18395380434782607,3288.8691927025634
NY-CMP-43595,Paid Ads,Tier 2 City Customers,30,"Email, Instagram, WhatsApp",29323,891,433,231,133287,243.68,1.37,Bengali,5.3,College Students,29-11-2024,0.0303857040548375,0.27349046015712686,1.054891774891775,546.975541694025
NY-CMP-43596,Email,Youth,13,"Email, Instagram",31577,3209,690,457,257748,177.12,2.18,English,13.79,Premium Shoppers,07-07-2024,0.101624600183678,0.055194764724213155,0.38757111597374183,1455.2168021680216
NY-CMP-43597,Social Media,College Students,16,"Instagram, YouTube, Facebook",98763,4860,1610,563,427880,141.46,4.37,Bengali,7.12,Tier 2 City Customers,13-01-2025,0.0492087117645272,0.029106995884773664,0.2512611012433393,3024.7419765304676
NY-CMP-43598,Social Media,Premium Shoppers,12,"Facebook, Email",52282,3838,1277,502,324794,517.09,0.25,Bengali,10.74,Working Women,06-03-2025,0.07340958647335603,0.13472902553413238,1.0300597609561755,628.1188961302674
NY-CMP-43599,Paid Ads,Premium Shoppers,24,"YouTube, Email, Google",83394,3633,961,542,202166,338.98,0.1,Hindi,6.16,College Students,16-12-2024,0.04356428520037413,0.09330580787228186,0.6254243542435425,596.395067555608
NY-CMP-43600,Social Media,Youth,5,YouTube,51533,4455,2344,1280,640000,173.05,1.89,Tamil,15.68,College Students,21-07-2024,0.08644945956959618,0.03884399551066218,0.1351953125,3698.3530771453334
NY-CMP-43601,Influencer,Tier 2 City Customers,18,"Email, Facebook",15292,2223,1072,587,257693,246.93,0.78,Bengali,25.39,College Students,08-06-2025,0.14537012817159298,0.11107962213225371,0.420664395229983,1043.5872514477787
NY-CMP-43602,Influencer,Premium Shoppers,21,"WhatsApp, Facebook",54697,3675,1052,469,347529,321.39,1.31,Hindi,9.5,Premium Shoppers,03-04-2025,0.06718832842751887,0.08745306122448979,0.6852665245202558,1081.3310930645011
NY-CMP-43603,Email,Tier 2 City Customers,8,"Google, Email",11288,1150,267,87,39324,2766.25,-0.84,Bengali,13.32,Working Women,10-11-2024,0.1018781006378455,2.4054347826086957,31.79597701149425,14.215634884771802
NY-CMP-43604,Email,Premium Shoppers,19,Email,29848,851,501,241,154963,1149.71,-0.44,Tamil,5.34,College Students,22-08-2024,0.028511123023318145,1.3510105757931845,4.77058091286307,134.7844238982004
NY-CMP-43605,Paid Ads,Youth,17,"WhatsApp, Google",94939,2764,1172,422,129554,274.57,0.12,Bengali,4.59,College Students,08-12-2024,0.029113430729205067,0.09933791606367583,0.6506398104265403,471.8432458025276
NY-CMP-43606,Influencer,College Students,18,"YouTube, Email, Instagram",52297,2869,869,366,79788,585.13,-0.63,Hindi,7.85,College Students,09-08-2024,0.054859743388722106,0.20394911118856746,1.5987158469945355,136.35944149163433
NY-CMP-43607,Influencer,Premium Shoppers,20,"Instagram, Facebook",44640,4312,1043,695,375300,387.08,0.4,Tamil,13.55,Tier 2 City Customers,17-01-2025,0.09659498207885304,0.08976808905380333,0.5569496402877697,969.5670145706314
NY-CMP-43608,Paid Ads,Working Women,18,Google,85931,9848,3465,1348,994824,58.5,11.62,Tamil,17.06,Youth,24-12-2024,0.11460357728875493,0.005940292445166531,0.043397626112759644,17005.53846153846
NY-CMP-43609,Influencer,College Students,6,"Google, WhatsApp",99103,3416,1900,756,393120,306.79,0.69,English,6.13,College Students,14-11-2024,0.03446918862193879,0.08980971896955504,0.40580687830687834,1281.397698751589
NY-CMP-43610,SEO,Working Women,5,"Instagram, Email, YouTube",74123,2323,698,352,177760,385.58,0.31,Bengali,4.55,Working Women,23-07-2024,0.03133980006205901,0.1659836418424451,1.0953977272727273,461.019762435811
NY-CMP-43611,Social Media,Working Women,16,Instagram,91470,5531,2313,815,435210,266.5,1.0,English,9.47,College Students,17-11-2024,0.060467912976932325,0.04818296872175014,0.32699386503067485,1633.0581613508443
NY-CMP-43612,Influencer,Working Women,12,WhatsApp,25173,678,397,145,70180,1973.74,-0.75,Bengali,4.85,Youth,26-01-2025,0.02693361935406984,2.9111209439528025,13.612,35.55686159271231
NY-CMP-43613,Influencer,Youth,18,Email,73015,9419,3338,1862,955206,66.8,6.68,Hindi,20.02,Premium Shoppers,19-07-2024,0.12900089022803535,0.007092047988109141,0.03587540279269603,14299.491017964072
NY-CMP-43614,Paid Ads,Premium Shoppers,11,Google,98866,2411,492,247,118313,390.79,0.23,Tamil,3.19,Youth,06-04-2025,0.02438654340218073,0.16208627125673994,1.5821457489878543,302.7533969651219
NY-CMP-43615,Paid Ads,Working Women,9,"YouTube, Facebook",35067,2801,1038,694,224856,85.81,2.78,English,12.93,Premium Shoppers,18-01-2025,0.07987566658111615,0.030635487325955016,0.12364553314121038,2620.393893485608
NY-CMP-43616,Email,Working Women,30,YouTube,49639,2617,1567,951,205416,207.89,0.04,Hindi,10.34,College Students,30-07-2024,0.05272064304276879,0.07943828811616355,0.21860147213459516,988.0994756842562
NY-CMP-43617,SEO,Premium Shoppers,23,"WhatsApp, Facebook",15038,2075,926,730,299300,122.04,2.36,English,24.81,Tier 2 City Customers,31-07-2024,0.13798377443809018,0.0588144578313253,0.16717808219178082,2452.4745984922974
NY-CMP-43618,Email,College Students,16,"Facebook, Email",60585,5753,1980,1368,1013688,54.08,12.7,Hindi,15.02,Tier 2 City Customers,07-08-2024,0.09495749773046133,0.009400312880236399,0.03953216374269006,18744.23076923077
NY-CMP-43619,Influencer,College Students,15,"Email, Facebook, YouTube",55285,5658,2652,1729,632814,54.84,5.67,Hindi,18.16,Youth,12-04-2025,0.10234240752464502,0.009692470837751856,0.03171775592828224,11539.277899343544
NY-CMP-43620,Email,Working Women,9,"YouTube, Facebook, Email",60567,1973,500,247,170677,438.59,0.58,Hindi,4.49,Youth,13-12-2024,0.03257549490646722,0.222295995945261,1.775668016194332,389.1493194099273
NY-CMP-43621,Social Media,Tier 2 City Customers,30,Facebook,94026,9463,4675,2342,1252970,119.27,3.49,English,17.53,Working Women,14-07-2024,0.10064237551315594,0.0126038254253408,0.0509265584970111,10505.324054665885
NY-CMP-43622,SEO,Premium Shoppers,6,"Instagram, WhatsApp, Google",82844,4970,2945,2351,1119076,77.07,5.18,Bengali,12.39,Youth,14-11-2024,0.0599922746366665,0.015507042253521125,0.03278179498085921,14520.254314259766
NY-CMP-43623,SEO,Premium Shoppers,27,"Google, Instagram",67188,4089,1901,746,247672,209.2,0.59,Bengali,10.03,College Students,20-01-2025,0.060859081978924805,0.051161653215945214,0.2804289544235925,1183.9005736137667
NY-CMP-43624,Paid Ads,Tier 2 City Customers,16,"Instagram, Google",22814,1789,727,453,329331,567.34,0.28,Bengali,13.01,College Students,12-03-2025,0.07841676163759095,0.31712688652878707,1.2524061810154525,580.4826030246413
NY-CMP-43625,SEO,Working Women,5,Instagram,57123,5973,1525,929,233179,174.14,0.44,English,14.75,Working Women,31-05-2025,0.10456383593298671,0.02915452871253976,0.18744886975242195,1339.0318134834042
NY-CMP-43626,Paid Ads,Youth,13,"Instagram, YouTube, Email",59010,8209,1842,1254,479028,206.35,0.85,Tamil,19.16,Premium Shoppers,01-06-2025,0.13911201491272665,0.02513704470702887,0.16455342902711323,2321.434456021323
NY-CMP-43627,Email,Premium Shoppers,17,"YouTube, Facebook",44453,4316,2436,994,574532,273.67,1.11,Tamil,17.43,Working Women,29-04-2025,0.09709130992283985,0.0634082483781279,0.2753219315895372,2099.360543720539
NY-CMP-43628,SEO,College Students,10,"Instagram, Facebook",15966,568,220,104,39104,2049.74,-0.82,Hindi,5.59,Tier 2 City Customers,27-11-2024,0.03557559814606038,3.608697183098591,19.70903846153846,19.077541541854092
NY-CMP-43629,SEO,College Students,16,WhatsApp,85164,2801,1502,905,295935,239.68,0.36,English,6.12,College Students,12-03-2025,0.03288948381945423,0.0855694394858979,0.26483977900552486,1234.7087783711615
NY-CMP-43630,Paid Ads,College Students,29,Email,57583,6076,2217,1211,829535,198.82,2.45,Bengali,16.5,Premium Shoppers,29-11-2024,0.10551725335602521,0.03272218564845293,0.16417836498761354,4172.29151996781
NY-CMP-43631,Influencer,Working Women,12,"Instagram, YouTube, WhatsApp",80246,6644,3435,1149,463047,105.71,2.81,Hindi,13.99,Premium Shoppers,13-03-2025,0.0827954041322932,0.015910596026490066,0.0920017406440383,4380.351906158358
NY-CMP-43632,SEO,Working Women,29,"Email, Facebook",80806,9483,1997,796,280988,71.22,3.96,English,15.19,Youth,27-07-2024,0.11735514689503254,0.007510281556469472,0.08947236180904522,3945.3524290929513
NY-CMP-43633,Paid Ads,College Students,7,"Google, YouTube",95882,11367,4426,3359,2579712,81.76,8.39,Tamil,19.97,College Students,30-03-2025,0.1185519701299514,0.007192750945720068,0.02434057755284311,31552.250489236787
NY-CMP-43634,Social Media,Premium Shoppers,24,"Facebook, YouTube",76417,9322,3796,1922,622728,26.49,11.23,Bengali,19.68,College Students,11-12-2024,0.12198856275436094,0.0028416648787813773,0.01378251821019771,23508.040770101925
NY-CMP-43635,Email,Premium Shoppers,27,Google,10479,761,359,127,92456,1197.59,-0.39,Hindi,11.9,Premium Shoppers,09-03-2025,0.07262143334287623,1.573705650459921,9.429842519685039,77.201713441161
NY-CMP-43636,SEO,Premium Shoppers,29,"Google, Email",51347,5043,2327,1437,888066,156.11,2.96,Tamil,17.15,Premium Shoppers,01-08-2024,0.09821411182737064,0.030955780289510217,0.10863604732080724,5688.719492665427
NY-CMP-43637,Influencer,Tier 2 City Customers,13,WhatsApp,63580,3947,1407,901,291023,244.03,0.32,English,9.84,Youth,18-02-2025,0.0620792702107581,0.061826703825690395,0.2708435072142064,1192.5705855837398
NY-CMP-43638,Social Media,Tier 2 City Customers,30,"Email, YouTube, Instagram",98836,13023,4237,3074,1893584,81.82,6.53,Hindi,20.57,College Students,08-11-2024,0.13176372981504714,0.006282730553635874,0.026616785946649315,23143.2901491078
NY-CMP-43639,SEO,Tier 2 City Customers,28,"Email, Instagram, WhatsApp",14971,1797,1002,601,227178,391.59,-0.03,Bengali,22.71,Premium Shoppers,08-05-2025,0.12003206198650725,0.21791318864774623,0.6515640599001663,580.1424959779362
NY-CMP-43640,SEO,Youth,20,"YouTube, Facebook, Instagram",33321,1827,420,268,210648,314.85,1.5,Hindi,7.55,Youth,05-05-2025,0.05483028720626632,0.17233169129720854,1.174813432835821,669.0424011434015
NY-CMP-43641,Influencer,Youth,30,"WhatsApp, Google, Instagram",68051,9532,4835,1524,672084,124.28,2.55,Tamil,23.35,Youth,26-02-2025,0.1400714170254662,0.013038187159043223,0.0815485564304462,5407.821049243644
NY-CMP-43642,Email,Tier 2 City Customers,26,"WhatsApp, Google, YouTube",74913,6328,2298,832,209664,201.25,0.25,Tamil,12.63,Working Women,06-04-2025,0.08447132006460828,0.031803097345132744,0.24188701923076922,1041.8086956521738
NY-CMP-43643,Email,Youth,26,"WhatsApp, Google, Email",77462,10959,4302,2506,621488,85.67,1.89,Hindi,22.94,Tier 2 City Customers,07-09-2024,0.14147582040226175,0.007817319098457889,0.03418595371109338,7254.441461421735
NY-CMP-43644,Influencer,College Students,16,Facebook,66818,2330,543,213,126096,320.48,0.85,Hindi,4.62,College Students,28-01-2025,0.03487084318596785,0.1375450643776824,1.5046009389671362,393.4598102845731
NY-CMP-43645,SEO,Tier 2 City Customers,25,"Google, YouTube",15773,1182,409,252,68040,594.94,-0.55,Hindi,11.68,Tier 2 City Customers,01-04-2025,0.07493818550687885,0.5033333333333334,2.360873015873016,114.36447372844319
NY-CMP-43646,Email,Working Women,14,"WhatsApp, YouTube",88430,2960,1146,650,300950,459.94,0.01,Tamil,5.38,College Students,06-02-2025,0.03347280334728033,0.15538513513513513,0.7076,654.3244771057094
NY-CMP-43647,Paid Ads,Tier 2 City Customers,27,"WhatsApp, Facebook",99139,5521,2508,1485,840510,114.69,3.94,English,9.6,Tier 2 City Customers,29-03-2025,0.05568948647858058,0.0207734106140192,0.07723232323232324,7328.537797541198
NY-CMP-43648,SEO,Working Women,28,"Google, Email, Instagram",24547,2430,986,596,445808,189.08,2.96,Bengali,16.34,Working Women,05-04-2025,0.09899376705911109,0.07781069958847737,0.31724832214765103,2357.7744869896337
NY-CMP-43649,Email,Premium Shoppers,11,"Instagram, Email",16252,1152,351,177,131688,719.4,0.03,Hindi,10.34,Youth,17-10-2024,0.0708835835589466,0.6244791666666667,4.064406779661017,183.05254378648874
NY-CMP-43650,Social Media,Premium Shoppers,25,Google,44290,3307,1473,902,561044,267.83,1.32,Hindi,12.83,Premium Shoppers,12-03-2025,0.07466696771280198,0.08098881161173269,0.2969290465631929,2094.7765373557854
NY-CMP-43651,Influencer,Youth,8,"Facebook, Google, Email",50050,6530,2789,1123,416633,54.02,5.87,Hindi,20.86,Working Women,26-04-2025,0.13046953046953047,0.008272588055130169,0.0481032947462155,7712.569418733802
NY-CMP-43652,SEO,Youth,19,"Email, YouTube, WhatsApp",64377,1598,744,484,372680,108.64,6.09,Bengali,4.39,Tier 2 City Customers,22-07-2024,0.024822529785482394,0.06798498122653317,0.22446280991735537,3430.4123711340208
NY-CMP-43653,Paid Ads,Working Women,24,Google,66104,6611,2273,1019,489120,235.06,1.04,Tamil,14.98,Working Women,30-08-2024,0.10000907660655936,0.03555589169565875,0.23067713444553484,2080.8304262741426
NY-CMP-43654,Paid Ads,Youth,26,Instagram,18371,2491,758,251,137297,488.72,0.12,Tamil,19.05,Working Women,23-07-2024,0.1355941429426814,0.19619429947812125,1.9470916334661357,280.9318219021116
NY-CMP-43655,Email,College Students,25,"Email, Facebook, YouTube",97925,12145,3882,1328,836640,74.62,7.44,English,17.72,Premium Shoppers,23-04-2025,0.12402348736277763,0.006144092219020173,0.05618975903614458,11212.007504690431
NY-CMP-43656,Social Media,Tier 2 City Customers,28,"Email, YouTube",79651,4618,1298,640,261120,156.06,1.61,Tamil,8.23,Premium Shoppers,19-10-2024,0.05797792871401489,0.03379385015158077,0.24384375,1673.202614379085
NY-CMP-43657,Email,Tier 2 City Customers,26,"Email, Instagram",18037,1198,512,297,206118,331.95,1.09,English,11.13,College Students,15-04-2025,0.06641902755447136,0.27708681135225377,1.1176767676767676,620.9308630817894
NY-CMP-43658,SEO,College Students,5,"Instagram, YouTube",95850,2191,1149,773,202526,219.85,0.19,Bengali,4.29,College Students,04-09-2024,0.02285863328116849,0.10034230944774075,0.28441138421733503,921.2008187400501
NY-CMP-43659,Social Media,Working Women,17,YouTube,57353,4888,2855,1086,499560,272.89,0.69,Bengali,15.39,Premium Shoppers,08-03-2025,0.0852265792547905,0.055828559738134206,0.25127992633517493,1830.627725457144
NY-CMP-43660,Email,Youth,6,WhatsApp,25163,2812,1675,1149,386064,101.55,2.31,Hindi,22.4,Tier 2 City Customers,17-04-2025,0.11175138099590669,0.0361130867709815,0.08838120104438642,3801.7134416543577
NY-CMP-43661,Influencer,Premium Shoppers,15,Instagram,84464,2364,1131,627,260832,110.84,2.75,English,4.88,Premium Shoppers,03-10-2024,0.027988255351392308,0.04688663282571912,0.17677830940988837,2353.229880909419
NY-CMP-43662,Influencer,Premium Shoppers,15,"WhatsApp, Email, Instagram",53317,7224,3449,2716,1675772,43.09,13.32,Tamil,25.11,Premium Shoppers,19-09-2024,0.13549149427012022,0.00596483942414175,0.015865243004418262,38890.04409375725
